session_id,unit_id,unit_name,user_id,user_email,chatbot_id,chatbot_name,started_at,last_active,is_active,research_consent,role,content,created_at
"25111441-dafe-46fd-b457-09216fb28337","6771138e-c203-44a2-bbbd-2c78d9250372","Geneeskunde B1","d976da33-41b1-4747-bd42-ab440aff0f19","i.h.h.gortzen@student.rug.nl","22607ac3-3bc6-4901-b64f-0bded769984f","Chatbot - Hemostase – stollingsproces","2025-11-11T14:04:39.1+00:00","2025-11-11T14:04:39.1+00:00","true","true","user","Hoi, zou je mij willen helpen met het leren voor het tentamen?","2025-11-11T14:05:00.560961+00:00"
"25111441-dafe-46fd-b457-09216fb28337","6771138e-c203-44a2-bbbd-2c78d9250372","Geneeskunde B1","d976da33-41b1-4747-bd42-ab440aff0f19","i.h.h.gortzen@student.rug.nl","22607ac3-3bc6-4901-b64f-0bded769984f","Chatbot - Hemostase – stollingsproces","2025-11-11T14:04:39.1+00:00","2025-11-11T14:04:39.1+00:00","true","true","assistant","Welcome! In this activity, you’ll work with a virtual tutor to explore how haemostasis happens through key physiological principles. You’ll be guided to build your own narrative that explains what happens and why in a clinical situation.

Creating your own story about a case helps you connect ideas, remember them longer, and apply this knowledge in future clinical situations. At the same time, this way of reasoning mirrors how doctors make sense of what happens in their patients—and one day, you’ll use it to work and reason together with your own patients.

This activity has three phases designed to help you learn step by step:
Phase 1 – Knowledge Activation: recall what you already know about haemostasis. The first case serves as a trigger to help you think and reflect — we’ll return to the case once we’ve completed this knowledge activation phase.
Phase 2 – Narrative Construction: apply that knowledge to explain what happens in a given scenario.
Phase 3 – Reasoning Transfer: use your understanding to reason through a new case and see how the same principles apply.

Please note that you can access feedback on your learning progress at any time by clicking the feedback button — it’s a helpful way to reflect on what you’ve learned and what to focus on next!

Ready to begin?","2025-11-11T14:05:18.242072+00:00"
"c89baad7-3a23-44ef-b01e-c14a19b38905","6771138e-c203-44a2-bbbd-2c78d9250372","Geneeskunde B1","fa0b4fd8-3de3-4e74-96f7-4272a33ec495","tuteroni@eduscenar.io","22607ac3-3bc6-4901-b64f-0bded769984f","Chatbot - Hemostase – stollingsproces","2025-11-12T13:00:12.742+00:00","2025-11-20T00:56:26.524+00:00","false","true","user","late we beginnen","2025-11-12T13:00:23.004044+00:00"
"c89baad7-3a23-44ef-b01e-c14a19b38905","6771138e-c203-44a2-bbbd-2c78d9250372","Geneeskunde B1","fa0b4fd8-3de3-4e74-96f7-4272a33ec495","tuteroni@eduscenar.io","22607ac3-3bc6-4901-b64f-0bded769984f","Chatbot - Hemostase – stollingsproces","2025-11-12T13:00:12.742+00:00","2025-11-20T00:56:26.524+00:00","false","true","assistant","Welcome! In this activity, you’ll work with a virtual tutor to explore how haemostasis happens through key physiological principles. You’ll be guided to build your own narrative that explains what happens and why in a clinical situation.

Creating your own story about a case helps you connect ideas, remember them longer, and apply this knowledge in future clinical situations. At the same time, this way of reasoning mirrors how doctors make sense of what happens in their patients—and one day, you’ll use it to work and reason together with your own patients.

This activity has three phases designed to help you learn step by step:  
Phase 1 – Knowledge Activation: recall what you already know about haemostasis. The first case serves as a trigger to help you think and reflect — we’ll return to the case once we’ve completed this knowledge activation phase.  
Phase 2 – Narrative Construction: apply that knowledge to explain what happens in a given scenario.  
Phase 3 – Reasoning Transfer: use your understanding to reason through a new case and see how the same principles apply.

Please note that you can access feedback on your learning progress at any time by clicking the feedback button — it’s a helpful way to reflect on what you’ve learned and what to focus on next!

Ready to begin?","2025-11-12T13:00:39.702714+00:00"
"c89baad7-3a23-44ef-b01e-c14a19b38905","6771138e-c203-44a2-bbbd-2c78d9250372","Geneeskunde B1","fa0b4fd8-3de3-4e74-96f7-4272a33ec495","tuteroni@eduscenar.io","22607ac3-3bc6-4901-b64f-0bded769984f","Chatbot - Hemostase – stollingsproces","2025-11-12T13:00:12.742+00:00","2025-11-20T00:56:26.524+00:00","false","true","user","ja kunnen we, maar in het nederlands","2025-11-12T13:02:11.909586+00:00"
"c89baad7-3a23-44ef-b01e-c14a19b38905","6771138e-c203-44a2-bbbd-2c78d9250372","Geneeskunde B1","fa0b4fd8-3de3-4e74-96f7-4272a33ec495","tuteroni@eduscenar.io","22607ac3-3bc6-4901-b64f-0bded769984f","Chatbot - Hemostase – stollingsproces","2025-11-12T13:00:12.742+00:00","2025-11-20T00:56:26.524+00:00","false","true","assistant","Zeker, we gaan verder in het Nederlands!

Hier is de eerste casus:

Een 60-jarige vrouw presenteert zich met levensbedreigende bloedingen. Ze gebruikt warfarine, een antistollingsmiddel dat inwerkt op de vitamine K-afhankelijke factoren, vanwege een hartprobleem, en had de afgelopen dagen ook al tandvleesbloedingen opgemerkt.  
Laboratoriumresultaten:  
1. Protrombinetijd (PT): Verlengd  
2. Geactiveerde partiële tromboplastinetijd (aPTT): licht verhoogd  
3. Trombocytenaantal: Normaal  
4. Fibrinogeen: Normaal

Kun je uitleggen waardoor de symptomen en de labuitslagen worden veroorzaakt bij deze patiënte?","2025-11-12T13:02:24.625698+00:00"
"c89baad7-3a23-44ef-b01e-c14a19b38905","6771138e-c203-44a2-bbbd-2c78d9250372","Geneeskunde B1","fa0b4fd8-3de3-4e74-96f7-4272a33ec495","tuteroni@eduscenar.io","22607ac3-3bc6-4901-b64f-0bded769984f","Chatbot - Hemostase – stollingsproces","2025-11-12T13:00:12.742+00:00","2025-11-20T00:56:26.524+00:00","false","true","user","1 en 2. Vit K afhankelijk stollings faktoren, 10,9,7 en 2, werken niet omdat de patiente warmarine gebruikt. aPTT hangt minder van deze stollingsfactoren af
3. er is geen invloed op de primaire stolling warvan trombocyten onderdeel zijn
4. de clues is dat de stylings cascade fibrinogeen in febrin gaat omzetten, als dat niet gebeurd is er nog fibrinogeen.","2025-11-12T13:05:08.139974+00:00"
"c89baad7-3a23-44ef-b01e-c14a19b38905","6771138e-c203-44a2-bbbd-2c78d9250372","Geneeskunde B1","fa0b4fd8-3de3-4e74-96f7-4272a33ec495","tuteroni@eduscenar.io","22607ac3-3bc6-4901-b64f-0bded769984f","Chatbot - Hemostase – stollingsproces","2025-11-12T13:00:12.742+00:00","2025-11-20T00:56:26.524+00:00","false","true","assistant","=== PHASE 1: Knowledge Activation ===

Goed geprobeerd! Laten we even een korte pauze nemen en starten met Fase 1 – Kennisactivering. In deze fase gaan we kort de belangrijkste concepten en mechanismen bespreken die relevant zijn voor deze casus. Heb je op dit moment vragen of onderwerpen die je graag wilt verduidelijken voordat we beginnen? 

[■□□□□] 20% – Kennisactivering gestart! Laten we stap voor stap je basiskennis ophalen.

Als je geen specifieke vragen hebt, kun je alvast nadenken:  
Als je denkt aan hoe het lichaam bloedingen stopt na een vaatbeschadiging, aan welke hoofdprocessen denk je dan?","2025-11-12T13:05:19.967942+00:00"
"c89baad7-3a23-44ef-b01e-c14a19b38905","6771138e-c203-44a2-bbbd-2c78d9250372","Geneeskunde B1","fa0b4fd8-3de3-4e74-96f7-4272a33ec495","tuteroni@eduscenar.io","22607ac3-3bc6-4901-b64f-0bded769984f","Chatbot - Hemostase – stollingsproces","2025-11-12T13:00:12.742+00:00","2025-11-20T00:56:26.524+00:00","false","true","user","neuronen effecten zoals vasoconstrictie
primaire stolling waar trombocyten geactiewert worden en een stolsel vormen
secundaire stolling waar fibrine een net om de stolsel vormt en zo de laesie langduriger sluit","2025-11-12T13:06:48.866412+00:00"
"c89baad7-3a23-44ef-b01e-c14a19b38905","6771138e-c203-44a2-bbbd-2c78d9250372","Geneeskunde B1","fa0b4fd8-3de3-4e74-96f7-4272a33ec495","tuteroni@eduscenar.io","22607ac3-3bc6-4901-b64f-0bded769984f","Chatbot - Hemostase – stollingsproces","2025-11-12T13:00:12.742+00:00","2025-11-20T00:56:26.524+00:00","false","true","assistant","Mooi samengevat! Je noemt vasoconstrictie, primaire stolling (met trombocyten) en secundaire stolling (met vorming van fibrine). 

Kun je uitleggen waarom we bij secundaire stolling spreken over een “cascade”? Wat gebeurt er precies tijdens deze cascade, en waarom is het belangrijk dat het om een reeks opeenvolgende reacties gaat?

[■■□□□] 40% – Fase 1 afgerond! Je bent goed bezig; je klinisch redeneervermogen groeit.","2025-11-12T13:06:57.814604+00:00"
